Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Death rate per 100 000 population
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Female,Age60_64,[60-64],6,0.7518797,5.90568619
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,All,Age60_64,[60-64],21,1.02189781,11.27674199
NAC,North America and the Caribbean,PRI,Puerto Rico,2003,All,Age60_64,[60-64],9,0.45248869,5.48743682
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,All,Age70_74,[70-74],9,0.2966381,7.69533321
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Female,Age60_64,[60-64],3,0.39215686,3.18241609
NAC,North America and the Caribbean,PRI,Puerto Rico,2004,All,Age85_over,[85+],5,0.06993985,8.75043752
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Male,Age60_64,[60-64],17,1.25461255,21.28352155
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Male,Age65_69,[65-69],9,0.59681698,14.05459429
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,All,Age60_64,[60-64],18,0.84546736,10.10259749
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Male,Age60_64,[60-64],14,1.04868914,17.20218714
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Male,Age65_69,[65-69],16,1.07744108,24.59532996
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Male,Age70_74,[70-74],14,0.8636644,28.73976146
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Male,Age75_79,[75-79],7,0.40697674,19.56345547
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Female,Age60_64,[60-64],4,0.50377834,4.13291453
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Female,Age65_69,[65-69],6,0.60301508,7.74083678
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,All,Age60_64,[60-64],20,0.96899225,10.95158305
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,All,Age65_69,[65-69],17,0.69133794,11.76755616
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,All,Age70_74,[70-74],22,0.74324324,19.59020846
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Male,Age70_74,[70-74],21,1.208981,42.79077349
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Male,Age75_79,[75-79],16,0.87431694,44.32501316
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Male,Age80_84,[80-84],9,0.45638945,37.30106101
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Male,Age85_over,[85+],6,0.1871491,25.55148625
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Female,Age60_64,[60-64],2,0.26490066,2.00863714
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Female,Age65_69,[65-69],1,0.10245902,1.27756343
NAC,North America and the Caribbean,PRI,Puerto Rico,2004,Male,Age65_69,[65-69],15,1.01832994,24.51821704
NAC,North America and the Caribbean,PRI,Puerto Rico,2004,Male,Age70_74,[70-74],8,0.4881025,17.04339675
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Male,Age80_84,[80-84],8,0.41819132,34.40120404
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Male,Age85_over,[85+],6,0.20283976,26.00667505
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,All,Age60_64,[60-64],16,0.76263108,9.32438969
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Male,Age65_69,[65-69],10,0.64850843,14.26207998
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Female,Age60_64,[60-64],2,0.26595745,1.94740071
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,All,Age60_64,[60-64],25,1.2345679,13.55557243
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Female,Age75_79,[75-79],1,0.06626905,2.14146519
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Male,Age70_74,[70-74],18,1.03626943,38.04290394
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Male,Age75_79,[75-79],10,0.53418803,28.40182908
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,All,Age65_69,[65-69],15,0.63802637,10.7704459
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Male,Age80_84,[80-84],2,0.10147133,8.7161161
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Male,Age85_over,[85+],8,0.24937656,35.86478974
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,All,Age70_74,[70-74],12,0.41914076,10.99293704
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Female,Age60_64,[60-64],3,0.37735849,3.2711809
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Male,Age85_over,[85+],7,0.21052632,29.3242847
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Male,Age75_79,[75-79],8,0.41088855,21.5198386
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Female,Age80_84,[80-84],2,0.09425071,5.76385487
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,Female,Age60_64,[60-64],1,0.12224939,1.07962213
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Female,Age65_69,[65-69],6,0.58939096,7.80487805
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,All,Age65_69,[65-69],22,0.88709677,15.43144929
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,All,Age75_79,[75-79],8,0.24607813,9.55760248
NAC,North America and the Caribbean,PRI,Puerto Rico,2003,All,Age65_69,[65-69],12,0.52242055,8.97793672
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,All,Age65_69,[65-69],11,0.43633479,7.1761751
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,All,Age80_84,[80-84],9,0.22918258,15.29623713
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Female,Age85_over,[85+],1,0.02008032,2.31181801
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,All,Age85_over,[85+],7,0.08531383,10.1976895
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Female,Age70_74,[70-74],1,0.07898894,1.52420437
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Female,Age80_84,[80-84],1,0.05045409,2.81238575
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Male,Age60_64,[60-64],17,1.34175217,20.239059
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,All,Age70_74,[70-74],5,0.16756032,4.13506786
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Male,Age70_74,[70-74],11,0.65165877,22.20921077
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Female,Age65_69,[65-69],1,0.09861933,1.25677085
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Female,Age70_74,[70-74],1,0.08176615,1.5817529
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,All,Age65_69,[65-69],16,0.62524424,10.87525404
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,All,Age70_74,[70-74],13,0.44368601,11.46748527
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,All,Age75_79,[75-79],10,0.28066236,11.65460415
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,All,Age80_84,[80-84],6,0.15694481,10.18088031
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Male,Age80_84,[80-84],6,0.31948882,24.79851209
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Male,Age85_over,[85+],9,0.27018913,38.98297743
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Female,Age70_74,[70-74],2,0.1610306,3.13302839
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Female,Age75_79,[75-79],1,0.06027728,2.02416857
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Female,Age85_over,[85+],1,0.02095118,2.43261652
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,All,Age75_79,[75-79],8,0.22390148,9.09018601
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,All,Age80_84,[80-84],3,0.07637475,4.97166153
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,All,Age85_over,[85+],7,0.08516851,10.56874972
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,All,Age85_over,[85+],5,0.05956636,7.38617898
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Male,Age60_64,[60-64],17,1.32605304,21.8001821
AF,Africa,REU,R?union,2001,All,Age70_74,[70-74],1,0.27027027,7.66871166
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,All,Age75_79,[75-79],5,0.15276505,6.09057909
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,All,Age80_84,[80-84],8,0.20402958,13.73532038
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,All,Age75_79,[75-79],9,0.26572188,10.87429317
NAC,North America and the Caribbean,PRI,Puerto Rico,2003,Male,Age60_64,[60-64],7,0.58626466,9.2690678
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,All,Age80_84,[80-84],5,0.12626263,8.52529455
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,All,Age85_over,[85+],2,0.02613354,3.22742016
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Female,Age80_84,[80-84],2,0.09794319,5.71102227
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,All,Age85_over,[85+],6,0.07850321,9.48032043
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Female,Age65_69,[65-69],2,0.20449898,2.65576034
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Female,Age70_74,[70-74],5,0.37965072,8.2368252
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Male,Age60_64,[60-64],19,1.45817345,22.74985931
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Male,Age60_64,[60-64],22,1.76565008,26.87351127
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Male,Age65_69,[65-69],11,0.7055805,15.08999122
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Male,Age70_74,[70-74],5,0.29120559,9.35628743
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Male,Age75_79,[75-79],6,0.30472321,15.78947368
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Male,Age80_84,[80-84],7,0.34516765,27.53195674
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Female,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2002,Male,Age60_64,[60-64],5,2.25225225,51.29257284
AF,Africa,REU,R?union,2002,Male,Age65_69,[65-69],2,0.82304527,24.18964683
AF,Africa,REU,R?union,2003,All,Age60_64,[60-64],4,1.48698885,18.21327748
AF,Africa,REU,R?union,2003,All,Age65_69,[65-69],4,1.01010101,21.60643872
AF,Africa,REU,R?union,2002,Male,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Female,Age60_64,[60-64],3,0.38510911,2.92531667
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Female,Age65_69,[65-69],2,0.19065777,2.2844611
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Female,Age70_74,[70-74],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,All,Age60_64,[60-64],16,0.83160083,8.82539507
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,All,Age65_69,[65-69],19,0.74131877,11.35630095
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,All,Age70_74,[70-74],9,0.30425963,7.19234734
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Male,Age75_79,[75-79],10,0.508647,25.69439091
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Male,Age80_84,[80-84],9,0.46082949,34.51846738
AF,Africa,REU,R?union,2004,All,Age60_64,[60-64],1,0.32258065,4.42556205
AF,Africa,REU,R?union,2004,All,Age65_69,[65-69],3,0.82644628,15.88478238
AF,Africa,REU,R?union,2004,All,Age70_74,[70-74],2,0.48780488,13.40842049
AF,Africa,REU,R?union,2004,All,Age75_79,[75-79],1,0.21505376,9.88435307
AF,Africa,REU,R?union,2004,All,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2004,Male,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2004,Male,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2004,Female,Age70_74,[70-74],2,1.16959064,24.44688913
AF,Africa,REU,R?union,2004,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Male,Age65_69,[65-69],10,0.57273769,13.03441085
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Male,Age75_79,[75-79],9,0.45941807,22.51519776
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Male,Age85_over,[85+],6,0.18501388,25.41080806
AF,Africa,REU,R?union,2003,All,Age70_74,[70-74],2,0.46948357,13.99482192
AF,Africa,REU,R?union,2003,All,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Female,Age70_74,[70-74],5,0.40355125,7.99028381
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Female,Age80_84,[80-84],1,0.04730369,2.86853504
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Male,Age65_69,[65-69],16,1.07889413,24.17320099
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,All,Age75_79,[75-79],10,0.28169014,10.75766215
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,All,Age80_84,[80-84],7,0.16953257,11.25492403
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Male,Age60_64,[60-64],14,1.18243243,17.57072216
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,All,Age85_over,[85+],10,0.12339585,15.57753719
AF,Africa,REU,R?union,2002,All,Age65_69,[65-69],4,1.10497238,21.98043741
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Male,Age70_74,[70-74],8,0.47003525,14.37246236
AF,Africa,REU,R?union,2002,All,Age75_79,[75-79],4,0.86206897,39.98001
AF,Africa,REU,R?union,2002,Male,Age75_79,[75-79],4,1.58730159,101.061142
AF,Africa,REU,R?union,2002,Male,Age85_over,[85+],1,0.4784689,83.89261745
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,All,Age65_69,[65-69],14,0.50071531,8.14280147
AF,Africa,REU,R?union,2003,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Female,Age60_64,[60-64],0,0,0
AF,Africa,REU,R?union,2004,Female,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2004,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Male,Age85_over,[85+],7,0.20372526,28.30341258
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Female,Age65_69,[65-69],2,0.19550342,2.17516613
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Female,Age70_74,[70-74],1,0.07961783,1.439491
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Female,Age80_84,[80-84],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Male,Age85_over,[85+],2,0.05433306,8.08538163
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Female,Age75_79,[75-79],1,0.05837712,1.79817306
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Female,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2001,Male,Age60_64,[60-64],0,0,0
AF,Africa,REU,R?union,2003,Male,Age65_69,[65-69],2,0.7751938,24.11381722
AF,Africa,REU,R?union,2003,Male,Age70_74,[70-74],1,0.38022814,15.57389815
AF,Africa,REU,R?union,2003,Male,Age75_79,[75-79],1,0.37453184,24.91280518
AF,Africa,REU,R?union,2003,Male,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2003,Male,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2003,Female,Age60_64,[60-64],2,2.24719101,17.01403658
AF,Africa,REU,R?union,2003,Female,Age65_69,[65-69],2,1.44927536,19.57521777
AF,Africa,REU,R?union,2003,Female,Age70_74,[70-74],1,0.61349693,12.70809506
AF,Africa,REU,R?union,2003,Female,Age75_79,[75-79],0,0,0
AF,Africa,REU,R?union,2005,All,Age75_79,[75-79],4,0.75614367,38.50596843
AF,Africa,REU,R?union,2005,All,Age80_84,[80-84],1,0.18083183,13.42101731
NAC,North America and the Caribbean,PRI,Puerto Rico,2007,Female,Age70_74,[70-74],1,0.08176615,1.61425712
NAC,North America and the Caribbean,PRI,Puerto Rico,2005,Female,Age85_over,[85+],1,0.02389486,2.82342312
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,All,Age65_69,[65-69],13,0.49846626,8.10236402
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,All,Age75_79,[75-79],6,0.16469942,6.63694789
NAC,North America and the Caribbean,PRI,Puerto Rico,2008,Male,Age80_84,[80-84],9,0.47293747,37.58456527
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Female,Age65_69,[65-69],1,0.10214505,1.20238553
NAC,North America and the Caribbean,PRI,Puerto Rico,2011,Female,Age75_79,[75-79],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Female,Age60_64,[60-64],2,0.27027027,1.96829083
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,Female,Age85_over,[85+],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Male,Age70_74,[70-74],17,0.9279476,29.41685413
NAC,North America and the Caribbean,PRI,Puerto Rico,2009,Male,Age60_64,[60-64],18,1.37509549,21.67395152
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Male,Age65_69,[65-69],15,0.97087379,22.20478735
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,Male,Age75_79,[75-79],9,0.47268908,24.72595401
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Male,Age80_84,[80-84],4,0.18984338,15.01050736
NAC,North America and the Caribbean,PRI,Puerto Rico,2006,All,Age85_over,[85+],6,0.08618213,9.97871208
NAC,North America and the Caribbean,PRI,Puerto Rico,2012,Male,Age85_over,[85+],4,0.11716462,16.3733115
NAC,North America and the Caribbean,PRI,Puerto Rico,2013,All,Age80_84,[80-84],9,0.225,14.00494842
AF,Africa,REU,R?union,2003,All,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2003,All,Age75_79,[75-79],1,0.20920502,9.98402556
AF,Africa,REU,R?union,2003,Male,Age60_64,[60-64],2,1.11111111,19.6001568
AF,Africa,REU,R?union,2006,All,Age65_69,[65-69],1,0.27100271,4.99550405
AF,Africa,REU,R?union,2006,All,Age75_79,[75-79],1,0.18450185,9.30319099
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,All,Age60_64,[60-64],17,0.84325397,9.51384264
AF,Africa,REU,R?union,2003,Female,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2004,Male,Age65_69,[65-69],3,1.25,35.7739089
AF,Africa,REU,R?union,2004,Male,Age75_79,[75-79],1,0.38022814,24.24830262
AF,Africa,REU,R?union,2007,Male,Age65_69,[65-69],2,0.82304527,21.13048072
AF,Africa,REU,R?union,2004,Female,Age60_64,[60-64],0,0,0
AF,Africa,REU,R?union,2005,All,Age60_64,[60-64],3,0.95238095,12.86670098
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Female,Age65_69,[65-69],4,0.38095238,4.20119524
AF,Africa,REU,R?union,2008,Male,Age70_74,[70-74],2,0.6779661,27.05261734
AF,Africa,REU,R?union,2008,Male,Age80_84,[80-84],1,0.40983607,36.57644477
AF,Africa,REU,R?union,2001,All,Age65_69,[65-69],3,0.96153846,16.78321678
AF,Africa,REU,R?union,2001,Male,Age65_69,[65-69],2,1.01010101,24.31019813
AF,Africa,REU,R?union,2009,Male,Age75_79,[75-79],3,1.06007067,56.85048323
AF,Africa,REU,R?union,2001,Male,Age75_79,[75-79],1,0.38610039,25.68053416
AF,Africa,REU,R?union,2001,Female,Age60_64,[60-64],0,0,0
AF,Africa,REU,R?union,2001,Female,Age70_74,[70-74],0,0,0
AF,Africa,REU,R?union,2002,All,Age60_64,[60-64],5,1.51057402,23.38196783
AF,Africa,REU,R?union,2002,All,Age70_74,[70-74],1,0.22779043,7.33837235
AF,Africa,REU,R?union,2005,All,Age70_74,[70-74],2,0.46189376,12.94163323
AF,Africa,REU,R?union,2002,Male,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2005,Male,Age70_74,[70-74],2,0.78740157,28.77697842
AF,Africa,REU,R?union,2005,All,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2006,All,Age85_over,[85+],1,0.12578616,17.27414061
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,All,Age70_74,[70-74],20,0.63391442,15.4461624
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,All,Age75_79,[75-79],10,0.27233115,10.46167366
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,All,Age80_84,[80-84],4,0.09666506,6.04056238
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,All,Age85_over,[85+],2,0.02235136,2.89314181
AF,Africa,REU,R?union,2002,Female,Age60_64,[60-64],0,0,0
AF,Africa,REU,R?union,2010,Male,Age60_64,[60-64],3,1.53061224,20.16942315
AF,Africa,REU,R?union,2002,Female,Age65_69,[65-69],2,1.68067227,20.14301541
AF,Africa,REU,R?union,2010,Male,Age65_69,[65-69],1,0.41493776,8.80204207
AF,Africa,REU,R?union,2010,Male,Age70_74,[70-74],1,0.38167939,12.36705417
AF,Africa,REU,R?union,2010,Male,Age75_79,[75-79],0,0,0
AF,Africa,REU,R?union,2011,Male,Age70_74,[70-74],1,0.41666667,11.77301625
AF,Africa,REU,R?union,2011,Male,Age75_79,[75-79],1,0.37593985,17.74150625
AF,Africa,REU,R?union,2011,Male,Age80_84,[80-84],2,0.79051383,63.79585327
AF,Africa,REU,R?union,2011,Male,Age85_over,[85+],1,0.33557047,48.55547463
AF,Africa,REU,R?union,2011,Female,Age65_69,[65-69],1,0.81967213,7.68314702
AF,Africa,REU,R?union,2011,Female,Age70_74,[70-74],2,1.24223602,18.50652355
AF,Africa,REU,R?union,2011,Female,Age75_79,[75-79],0,0,0
AF,Africa,REU,R?union,2011,Female,Age80_84,[80-84],1,0.3649635,17.99694052
AF,Africa,REU,R?union,2009,Male,Age60_64,[60-64],6,3.22580645,42.98610116
AF,Africa,REU,R?union,2009,Male,Age65_69,[65-69],1,0.456621,9.34841544
NAC,North America and the Caribbean,PRI,Puerto Rico,2014,Female,Age70_74,[70-74],3,0.22675737,4.18474243
AF,Africa,REU,R?union,2004,All,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2004,Male,Age60_64,[60-64],1,0.47169811,9.33271115
AF,Africa,REU,R?union,2001,All,Age60_64,[60-64],0,0,0
AF,Africa,REU,R?union,2004,Male,Age70_74,[70-74],0,0,0
AF,Africa,REU,R?union,2004,Female,Age65_69,[65-69],0,0,0
NAC,North America and the Caribbean,PRI,Puerto Rico,2010,All,Age60_64,[60-64],23,1.11380145,12.39277555
AF,Africa,REU,R?union,2001,Male,Age70_74,[70-74],1,0.48780488,17.65536723
AF,Africa,REU,R?union,2001,Male,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2005,All,Age65_69,[65-69],2,0.47169811,10.34126163
AF,Africa,REU,R?union,2009,Male,Age70_74,[70-74],6,2.03389831,78.18608288
AF,Africa,REU,R?union,2009,Male,Age80_84,[80-84],2,0.76628352,73.2332479
AF,Africa,REU,R?union,2005,Male,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2001,Female,Age65_69,[65-69],1,0.87719298,10.36484245
AF,Africa,REU,R?union,2001,Female,Age75_79,[75-79],0,0,0
AF,Africa,REU,R?union,2006,All,Age70_74,[70-74],1,0.23255814,6.26959248
AF,Africa,REU,R?union,2006,All,Age80_84,[80-84],3,0.53667263,39.68778939
AF,Africa,REU,R?union,2005,Male,Age75_79,[75-79],3,0.97087379,69.63788301
AF,Africa,REU,R?union,2009,Female,Age75_79,[75-79],0,0,0
AF,Africa,REU,R?union,2011,Female,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2010,All,Age65_69,[65-69],2,0.54945055,8.37240455
AF,Africa,REU,R?union,2010,All,Age75_79,[75-79],1,0.20790021,7.55629439
AF,Africa,REU,R?union,2010,Male,Age85_over,[85+],1,0.35460993,46.88232536
AF,Africa,REU,R?union,2001,All,Age75_79,[75-79],1,0.21881838,10.05429318
AF,Africa,REU,R?union,2001,All,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2001,All,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2001,Male,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2001,Female,Age80_84,[80-84],0,0,0
AF,Africa,REU,R?union,2001,Female,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2002,All,Age80_84,[80-84],1,0.22321429,15.97188948
AF,Africa,REU,R?union,2002,All,Age85_over,[85+],2,0.28818444,43.75410195
AF,Africa,REU,R?union,2005,Male,Age60_64,[60-64],2,0.92165899,17.76988005
AF,Africa,REU,R?union,2005,Male,Age65_69,[65-69],2,0.72463768,23.27475852
AF,Africa,REU,R?union,2006,All,Age60_64,[60-64],9,2.64705882,36.90339511
AF,Africa,REU,R?union,2006,Male,Age60_64,[60-64],8,3.55555556,67.34006734
AF,Africa,REU,R?union,2006,Male,Age65_69,[65-69],1,0.43103448,11.15200178
AF,Africa,REU,R?union,2006,Male,Age70_74,[70-74],1,0.39840637,14.10437236
AF,Africa,REU,R?union,2006,Male,Age75_79,[75-79],1,0.31347962,22.31644722
AF,Africa,REU,R?union,2006,Female,Age60_64,[60-64],1,0.86956522,7.99552251
AF,Africa,REU,R?union,2006,Female,Age65_69,[65-69],0,0,0
AF,Africa,REU,R?union,2007,All,Age60_64,[60-64],6,2.15053763,23.50084211
AF,Africa,REU,R?union,2007,All,Age65_69,[65-69],3,0.81300813,14.39953922
AF,Africa,REU,R?union,2007,All,Age70_74,[70-74],4,0.95011876,24.24095509
AF,Africa,REU,R?union,2007,Male,Age70_74,[70-74],4,1.63265306,55.40166205
AF,Africa,REU,R?union,2007,Male,Age75_79,[75-79],1,0.43478261,21.17298327
AF,Africa,REU,R?union,2007,Male,Age80_84,[80-84],3,1.37614679,108.4990958
AF,Africa,REU,R?union,2007,Male,Age85_over,[85+],0,0,0
AF,Africa,REU,R?union,2007,Female,Age60_64,[60-64],4,3.84615385,30.71488904
AF,Africa,REU,R?union,2007,Female,Age65_69,[65-69],1,0.79365079,8.7966221
AF,Africa,REU,R?union,2007,Female,Age70_74,[70-74],0,0,0
AF,Africa,REU,R?union,2007,Female,Age75_79,[75-79],0,0,0
AF,Africa,REU,R?union,2008,All,Age65_69,[65-69],6,1.60857909,27.56592851
